species,chr_length,read_count,gc_ref,reads_per_million_ref_bases,reads_per_million_reads_in_experiment,RPMM,bacteria_per_human_cell
1_FO704551_1_Xenorhabdus_poinarii_str__G6_chromosome__complete_genome_BAC,3659523,39,44.53690,10.65714,3.97787,1.08699,37.57544
1_FP236530_1_Mycoplasma_hominis_ATCC_23114_chromosome_complete_genome_BAC,665445,0,27.11663,0.00000,0.00000,0.00000,0.00000
1_FP236842_1_Erwinia_pyrifoliae_strain_Ep1_96_complete_chromosome_BAC,4026322,296,53.41369,73.51626,30.19102,7.49841,259.20721
1_FP236843_1_Erwinia_billingiae_strain_Eb661_complete_chromosome_BAC,5100167,182,55.19009,35.68509,18.56340,3.63976,125.82020
1_FP476056_1_Zobellia_galactanivorans_strain_DsiJT_chromosome__complete_genome_BAC,5521712,0,42.77443,0.00000,0.00000,0.00000,0.00000
1_FP565176_1_Xanthomonas_albilineans_GPE_PC73_complete_genome_BAC,3768695,74,62.98558,19.63542,7.54775,2.00275,69.23151
1_FP565809_1_Clostridium_sticklandii_str__DSM_519_chromosome__complete_genome_BAC,2715461,0,33.29366,0.00000,0.00000,0.00000,0.00000
1_FQ311868_1_Azospirillum_lipoferum_4B_main_chromosome__complete_genome_BAC,2988332,0,67.62496,0.00000,0.00000,0.00000,0.00000
1_FQ311875_1_Arthrobacter_arilaitensis_RE117_chromosome__complete_sequence_BAC,3859257,3,59.28516,0.77735,0.30599,0.07929,2.74082
1_FQ312002_1_Haemophilus_parainfluenzae_T3T1_complete_genome_BAC,2086875,3,39.56308,1.43755,0.30599,0.14663,5.06859
1_FQ312005_1_Bacteriovorax_marinus_SJ_genome_BAC,3435933,0,36.74178,0.00000,0.00000,0.00000,0.00000
1_FQ670179_2_Helicobacter_felis_ATCC_49179_genome_BAC,1672681,0,44.49953,0.00000,0.00000,0.00000,0.00000
1_FQ859183_1_Flavobacterium_branchiophilum_FL_15__complete_genome_BAC,3559884,27,32.85268,7.58453,2.75391,0.77360,26.74189
1_FQ859185_1_Streptomyces_cattleya_str__NRRL_8057_main_chromosome__complete_genome_BAC,6283062,0,72.96298,0.00000,0.00000,0.00000,0.00000
1_FR687253_1_Listeria_ivanovii_subsp__ivanovii_PAM_55__complete_genome_BAC,2928879,2387,37.12614,814.98730,243.46609,83.12604,2873.52176
1_FR687359_1_Burkholderia_rhizoxinica_HKI_454__complete_genome_BAC,2755309,1,61.21031,0.36294,0.10200,0.03702,1.27966
1_FR720602_1_Streptococcus_oralis_Uo5_complete_genome_sequence_BAC,1958690,0,41.13420,0.00000,0.00000,0.00000,0.00000
1_FR821777_2_Staphylococcus_argenteus_MSHR1132_complete_genome_sequence_BAC,2762785,63278,32.38331,22903.74188,6454.14637,2336.10133,80755.12441
1_FR872580_1_Parachlamydia_acanthamoebae_UV_7__complete_genome_BAC,3072383,0,39.01835,0.00000,0.00000,0.00000,0.00000
1_FR872582_1_Simkania_negevensis_Z_main_chromosome__complete_genome_BAC,2496337,0,41.76203,0.00000,0.00000,0.00000,0.00000
1_FR873482_1_Streptococcus_salivarius_JIM8777_complete_genome_BAC,2210574,0,40.06458,0.00000,0.00000,0.00000,0.00000
1_FR877557_1_Salmonella_bongori_NCTC_12419__culture_collection_SGSC_SARC11__complete_genome_BAC,4460105,22635,51.32243,5074.98694,2308.69501,517.63243,17893.63519
1_FR878060_1_Mycobacterium_africanum_GM041182_complete_genome_BAC,4389314,0,65.60011,0.00000,0.00000,0.00000,0.00000
1_GQ866233_1_Aggregatibacter_phage_S1249__complete_sequence_BAC,43970,0,42.43914,0.00000,0.00000,0.00000,0.00000
1_HE572590_1_Mycobacterium_canettii_CIPT_140010059_complete_genome_BAC,4482059,0,65.63380,0.00000,0.00000,0.00000,0.00000
1_HE613569_1_Streptococcus_macedonicus_ACA_DC_198_main_chromosome_complete_genome_BAC,2130034,33,37.62431,15.49274,3.36589,1.58021,54.62505
1_HE663493_1_Rhodospirillum_photometricum_DSM_122_draft_genome_sequence_BAC,3876289,0,64.74691,0.00000,0.00000,0.00000,0.00000
1_HE717023_1_Halobacillus_halophilus_DSM_2266_complete_genome_BAC,4150632,32,41.81194,7.70967,3.26389,0.78636,27.18314
1_HE774682_1_Flavobacterium_indicum_GPTSA100_9_complete_genome_BAC,2993089,5,31.37928,1.67051,0.50998,0.17039,5.88998
1_HE804045_1_Saccharothrix_espanaensis_DSM_44229_complete_genome_BAC,9360653,0,72.21469,0.00000,0.00000,0.00000,0.00000
1_HE999757_2_Carnobacterium_maltaromaticum_LMA28_complete_genome_BAC,3650416,516,34.51177,141.35360,52.63029,14.41762,498.39137
1_HF545616_1_Ruminococcus_bicirculans_chromosome_I__complete_genome_BAC,2240877,0,42.49445,0.00000,0.00000,0.00000,0.00000
1_HF559394_1_Mycoplasma_cynos_C142_complete_genome_BAC,998123,0,25.69546,0.00000,0.00000,0.00000,0.00000
1_HF680312_1_Thalassolituus_oleivorans_MIL_1_complete_genome_BAC,3920328,2,46.61756,0.51016,0.20399,0.05203,1.79875
1_HG322949_1_Janthinobacterium_agaricidamnosum_NBRC_102515___DSM_9628__complete_genome_BAC,5949001,48,61.06968,8.06858,4.89584,0.82297,28.44860
1_HG794546_1_Magnetospirillum_gryphiswaldense_MSR_1_v2__complete_genome_BAC,4365796,0,63.29334,0.00000,0.00000,0.00000,0.00000
1_HG916765_1_Castellaniella_defragrans_65Phen_complete_genome_BAC,3952818,1394,68.96798,352.65962,142.18338,35.97013,1243.42440
1_HG916826_1_Pseudomonas_pseudoalcaligenes_CECT_5344_complete_genome_BAC,4686340,1358,62.35241,289.77838,138.51150,29.55644,1021.71466
1_HG917868_1_Clostridium_bornimense_replicon_M2_40_rep1__complete_genome__type_strain_M2_40T_BAC,2917864,7,29.77206,2.39902,0.71398,0.24469,8.45858
1_HG934468_1_Mucinivorans_hirudinis_complete_genome_BAC,3149227,0,44.88768,0.00000,0.00000,0.00000,0.00000
1_HG937516_1_Mycoplasma_amphoriforme_A39_complete_genome_BAC,1029022,0,31.54491,0.00000,0.00000,0.00000,0.00000
1_HG938355_1_Neorhizobium_galegae__complete_genome_BAC,4599166,0,61.64534,0.00000,0.00000,0.00000,0.00000
1_HG938356_1_Neorhizobium_galegae_chromid_pHAMBI1141a__complete_sequence_BAC,1638739,0,60.71534,0.00000,0.00000,0.00000,0.00000
1_HG965802_1_Bartonella_henselae__strain_BM1374163_complete_genome_BAC,1905383,0,38.16841,0.00000,0.00000,0.00000,0.00000
1_L43967_2_Mycoplasma_genitalium_G37__complete_genome_BAC,580076,0,31.68830,0.00000,0.00000,0.00000,0.00000
1_LK028559_1_Acholeplasma_oculi_genome_assembly_Acholeplasma_oculi_strain_19L__chromosome___1_BAC,1587120,0,31.28678,0.00000,0.00000,0.00000,0.00000
1_LM997411_1_Methylacidiphilum_fumariolicum_SolV_genome_assembly_MfumSolVChr1__chromosome___Strain_SolV_genome__final__BAC,2476671,0,41.46354,0.00000,0.00000,0.00000,0.00000
1_LN515532_1_Porphyromonadaceae_bacterium_ING2_E5B_genome_assembly_E5B__chromosome___chrI_BAC,2808926,0,37.28779,0.00000,0.00000,0.00000,0.00000
1_LN554846_1_Aliivibrio_wodanis_genome_assembly_AWOD1__chromosome___1_BAC,3003353,2,38.87767,0.66592,0.20399,0.06792,2.34794
1_LN554852_1_Moritella_viscosa_genome_assembly_MVIS1__chromosome___1_BAC,5086074,0,39.43350,0.00000,0.00000,0.00000,0.00000
1_LN606600_1_Acetobacter_senegalensis_genome_assembly_Acetobacter_senegalensis_108B__chromosome___I_BAC,3889881,0,55.64487,0.00000,0.00000,0.00000,0.00000
1_LN614756_1_Peptoclostridium_difficile_genome_assembly_CD630DERM__chromosome___1_BAC,4293049,7,29.07898,1.63054,0.71398,0.16631,5.74905
1_LN614827_1_Legionella_fallonii_LLAP_10_genome_assembly_LFA__chromosome___I_BAC,4181563,0,38.28194,0.00000,0.00000,0.00000,0.00000
1_LN614830_1_Tatlockia_micdadei_genome_assembly_LMI__chromosome___I_BAC,3310028,0,40.44823,0.00000,0.00000,0.00000,0.00000
1_LN681225_1_Legionella_hackeliae_genome_assembly_LHA__chromosome___I_BAC,3440975,0,39.01581,0.00000,0.00000,0.00000,0.00000
1_LN681227_1_Xenorhabdus_nematophila_AN6_1_genome_assembly_XNC2__chromosome___I_BAC,4432103,2,44.14185,0.45125,0.20399,0.04603,1.59105
1_LN774769_1_Lactococcus_piscium_MKFS47_genome_assembly_L_piscium__chromosome___I_BAC,2394138,64,38.78560,26.73194,6.52779,2.72657,94.25276
1_LN794217_1_Rickettsia_monacensis__strain_IrR_Munich__complete_genome_BAC,1353450,0,32.38449,0.00000,0.00000,0.00000,0.00000
1_LN824141_1_Defluviitoga_tunisiensis_genome_assembly_DTL3__chromosome___I_BAC,2053097,0,31.37092,0.00000,0.00000,0.00000,0.00000
1_LN831776_1_Paenibacillus_riograndensis_SBR5_genome_assembly_SBR5_T___chromosome___I_BAC,7919576,0,50.96217,0.00000,0.00000,0.00000,0.00000
1_LN831790_1_Streptomyces_leeuwenhoekii_genome_assembly_sleC34__chromosome_BAC,7903895,0,72.78933,0.00000,0.00000,0.00000,0.00000
1_LN846980_1_Chlamydia_pneumoniae_genome_assembly_Wien1__chromosome___1_BAC,1228125,0,40.57141,0.00000,0.00000,0.00000,0.00000
1_LN869922_1_Kingella_kingae_genome_assembly_KKKWG1__chromosome___I_BAC,2140065,0,46.47584,0.00000,0.00000,0.00000,0.00000
1_LN881739_1_Streptomyces_venezuelae_genome_assembly_Streptomyces_venezuelae_ATCC_15439__chromosome___I_BAC,9034396,0,71.76873,0.00000,0.00000,0.00000,0.00000
1_LN906634_1_Lactobacillus_reuteri__complete_genome__strain_ATCC_53608_BAC,1943635,490,38.95241,252.10430,49.97838,25.71387,888.88157
1_LN907858_1_Helicobacter_typhlonius_genome_assembly_htyphlonius_mit97_6810__chromosome___I_BAC,1920832,0,38.85029,0.00000,0.00000,0.00000,0.00000
1_LN997842_1_Streptomyces_reticuli_genome_assembly_TUE45__chromosome___I_BAC,8353915,1,72.74060,0.11970,0.10200,0.01221,0.42206
1_U00089_2_Mycoplasma_pneumoniae_M129__complete_genome_BAC,816394,0,40.00547,0.00000,0.00000,0.00000,0.00000
1_U00096_3_Escherichia_coli_str__K_12_substr__MG1655__complete_genome_BAC,4641652,1273976,50.77395,274466.19198,129941.33151,27994.63038,967726.21660
NZ_CP046313.1_Gemella_sanguinis_strain_FDAARGOS_742_chromosome__complete_genome,1796606,3,29.87048,1.66981,0.30599,0.17032,5.88750
NZ_CP046314.1_Gemella_morbillorum_strain_FDAARGOS_741_chromosome__complete_genome,1779451,3,30.92382,1.68591,0.30599,0.17196,5.94428
NZ_LR134484.1_Gemella_haemolysans_strain_NCTC10459_chromosome_1,1926227,0,30.86641,0.00000,0.00000,0.00000,0.00000
NZ_CP040006.1_Schaalia_odontolytica_strain_XH001_chromosome__complete_genome,2360133,3,65.91226,1.27112,0.30599,0.12965,4.48176
NZ_LR134375.1_Veillonella_dispar_strain_NCTC11831_chromosome_1,2116915,1,38.86255,0.47238,0.10200,0.04818,1.66556
NZ_CP033719.1_Propionibacterium_acidifaciens_strain_FDAARGOS_576_chromosome__complete_genome,3072768,0,70.61209,0.00000,0.00000,0.00000,0.00000
NZ_LR134378.1_Lautropia_mirabilis_strain_NCTC12852_chromosome_1,3172010,6,65.49276,1.89155,0.61198,0.19293,6.66930
AE016814.2_Ashbya_gossypii_ATCC_10895_chromosome_I__complete_sequence,693414,21,51.89512,30.28511,2.14193,3.08896,106.78072
AE016815.5_Ashbya_gossypii_ATCC_10895_chromosome_II__complete_sequence,870771,0,51.42408,0.00000,0.00000,0.00000,0.00000
AE016816.3_Ashbya_gossypii_ATCC_10895_chromosome_III__complete_sequence,907494,0,53.04773,0.00000,0.00000,0.00000,0.00000
AE016817.6_Ashbya_gossypii_ATCC_10895_chromosome_IV__complete_sequence,1467287,1,52.27641,0.68153,0.10200,0.06951,2.40297
AE016818.2_Ashbya_gossypii_ATCC_10895_chromosome_V__complete_sequence,1519140,0,51.39052,0.00000,0.00000,0.00000,0.00000
AE016819.5_Ashbya_gossypii_ATCC_10895_chromosome_VI__complete_sequence,1836693,2,51.82287,1.08892,0.20399,0.11107,3.83935
AE016820.4_Ashbya_gossypii_ATCC_10895_chromosome_VII__complete_sequence,1800949,307,51.19390,170.46559,31.31298,17.38693,601.03584
AP012213.1_Kluyveromyces_marxianus_DMKU3_1042_DNA__complete_genome__chromosome_1,1745387,0,40.00677,0.00000,0.00000,0.00000,0.00000
AP012214.1_Kluyveromyces_marxianus_DMKU3_1042_DNA__complete_genome__chromosome_2,1711476,0,40.25677,0.00000,0.00000,0.00000,0.00000
AP012215.1_Kluyveromyces_marxianus_DMKU3_1042_DNA__complete_genome__chromosome_3,1588169,0,39.93127,0.00000,0.00000,0.00000,0.00000
AP012216.1_Kluyveromyces_marxianus_DMKU3_1042_DNA__complete_genome__chromosome_4,1421472,0,39.81647,0.00000,0.00000,0.00000,0.00000
AP012217.1_Kluyveromyces_marxianus_DMKU3_1042_DNA__complete_genome__chromosome_5,1353011,39,39.98452,28.82462,3.97787,2.94001,101.63125
AP012218.1_Kluyveromyces_marxianus_DMKU3_1042_DNA__complete_genome__chromosome_6,1197921,1,40.40417,0.83478,0.10200,0.08514,2.94331
AP012219.1_Kluyveromyces_marxianus_DMKU3_1042_DNA__complete_genome__chromosome_7,963005,8,40.72596,8.30737,0.81597,0.84732,29.29054
AP012220.1_Kluyveromyces_marxianus_DMKU3_1042_DNA__complete_genome__chromosome_8,939718,0,41.16980,0.00000,0.00000,0.00000,0.00000
CP003002.1_Myceliophthora_thermophila_ATCC_42464_chromosome_1__complete_sequence,10931058,24,52.71592,2.19558,2.44792,0.22394,7.74128
CP003003.1_Myceliophthora_thermophila_ATCC_42464_chromosome_2__complete_sequence,5454242,0,53.07260,0.00000,0.00000,0.00000,0.00000
CP003004.1_Myceliophthora_thermophila_ATCC_42464_chromosome_3__complete_sequence,5062665,0,52.09057,0.00000,0.00000,0.00000,0.00000
CP003005.1_Myceliophthora_thermophila_ATCC_42464_chromosome_4__complete_sequence,4710208,6,50.74691,1.27383,0.61198,0.12993,4.49133
CP003006.1_Myceliophthora_thermophila_ATCC_42464_chromosome_5__complete_sequence,4342007,0,49.66600,0.00000,0.00000,0.00000,0.00000
CP003007.1_Myceliophthora_thermophila_ATCC_42464_chromosome_6__complete_sequence,4127677,2,48.02130,0.48453,0.20399,0.04942,1.70839
CP003008.1_Myceliophthora_thermophila_ATCC_42464_chromosome_7__complete_sequence,4116359,13,51.32485,3.15813,1.32596,0.32212,11.13509
CP003009.1_Thielavia_terrestris_NRRL_8126_chromosome_1__complete_sequence,10101509,0,54.16277,0.00000,0.00000,0.00000,0.00000
CP003010.1_Thielavia_terrestris_NRRL_8126_chromosome_2__complete_sequence,9477512,1,55.08572,0.10551,0.10200,0.01076,0.37202
CP003011.1_Thielavia_terrestris_NRRL_8126_chromosome_3__complete_sequence,4786945,1,52.58648,0.20890,0.10200,0.02131,0.73656
CP003012.1_Thielavia_terrestris_NRRL_8126_chromosome_4__complete_sequence,4578922,1,55.15866,0.21839,0.10200,0.02228,0.77002
CP003013.1_Thielavia_terrestris_NRRL_8126_chromosome_5__complete_sequence,4396881,1,55.73794,0.22743,0.10200,0.02320,0.80190
CP003014.1_Thielavia_terrestris_NRRL_8126_chromosome_6__complete_sequence,3570487,1,56.25947,0.28007,0.10200,0.02857,0.98750
CP009075.1_Verticillium_dahliae_JR2_chromosome_1__complete_sequence,9275483,16,54.34164,1.72498,1.63195,0.17594,6.08201
CP009076.1_Verticillium_dahliae_JR2_chromosome_6__complete_sequence,3530890,3,53.58405,0.84964,0.30599,0.08666,2.99572
CP009077.1_Verticillium_dahliae_JR2_chromosome_3__complete_sequence,4168633,2,54.22487,0.47977,0.20399,0.04894,1.69161
CP009078.1_Verticillium_dahliae_JR2_chromosome_5__complete_sequence,4171808,2,53.26710,0.47941,0.20399,0.04890,1.69032
CP009079.1_Verticillium_dahliae_JR2_chromosome_2__complete_sequence,4277765,1,53.66365,0.23377,0.10200,0.02384,0.82423
CP009080.1_Verticillium_dahliae_JR2_chromosome_4__complete_sequence,4086908,1,53.80442,0.24468,0.10200,0.02496,0.86272
CP009081.1_Verticillium_dahliae_JR2_chromosome_8__complete_sequence,3361230,0,52.31984,0.00000,0.00000,0.00000,0.00000
CP009082.1_Verticillium_dahliae_JR2_chromosome_7__complete_sequence,3277570,0,55.27504,0.00000,0.00000,0.00000,0.00000
CP009805.1_Botrytis_cinerea_B05.10_chromosome_BCIN01__complete_sequence,4109373,2,42.62899,0.48669,0.20399,0.04964,1.71600
CP009806.1_Botrytis_cinerea_B05.10_chromosome_BCIN02__complete_sequence,3341473,0,42.44359,0.00000,0.00000,0.00000,0.00000
CP009807.1_Botrytis_cinerea_B05.10_chromosome_BCIN03__complete_sequence,3226611,0,42.95581,0.00000,0.00000,0.00000,0.00000
CP009808.1_Botrytis_cinerea_B05.10_chromosome_BCIN04__complete_sequence,2468882,2,42.29109,0.81008,0.20399,0.08263,2.85623
CP009809.1_Botrytis_cinerea_B05.10_chromosome_BCIN05__complete_sequence,2959378,0,42.95058,0.00000,0.00000,0.00000,0.00000
CP009810.1_Botrytis_cinerea_B05.10_chromosome_BCIN06__complete_sequence,2725906,4,41.80247,1.46740,0.40799,0.14967,5.17383
CP009811.1_Botrytis_cinerea_B05.10_chromosome_BCIN07__complete_sequence,2652353,0,41.96617,0.00000,0.00000,0.00000,0.00000
CP009812.1_Botrytis_cinerea_B05.10_chromosome_BCIN08__complete_sequence,2617329,0,42.07538,0.00000,0.00000,0.00000,0.00000
CP009813.1_Botrytis_cinerea_B05.10_chromosome_BCIN09__complete_sequence,2547566,12,41.94510,4.71037,1.22396,0.48044,16.60805
CP009814.1_Botrytis_cinerea_B05.10_chromosome_BCIN10__complete_sequence,2419276,1,42.27715,0.41335,0.10200,0.04216,1.45740
CP009815.1_Botrytis_cinerea_B05.10_chromosome_BCIN11__complete_sequence,2359939,0,41.65294,0.00000,0.00000,0.00000,0.00000
CP009816.1_Botrytis_cinerea_B05.10_chromosome_BCIN12__complete_sequence,2352958,2,41.94019,0.84999,0.20399,0.08670,2.99695
CP009817.1_Botrytis_cinerea_B05.10_chromosome_BCIN13__complete_sequence,2257609,0,41.51441,0.00000,0.00000,0.00000,0.00000
CP009818.1_Botrytis_cinerea_B05.10_chromosome_BCIN14__complete_sequence,2138025,7,41.95681,3.27406,0.71398,0.33394,11.54383
CP009819.1_Botrytis_cinerea_B05.10_chromosome_BCIN15__complete_sequence,2027721,0,41.58955,0.00000,0.00000,0.00000,0.00000
CP009820.1_Botrytis_cinerea_B05.10_chromosome_BCIN16__complete_sequence,1969743,0,41.30473,0.00000,0.00000,0.00000,0.00000
CP009821.1_Botrytis_cinerea_B05.10_chromosome_BCIN17__complete_sequence,247158,0,27.27769,0.00000,0.00000,0.00000,0.00000
CP009822.1_Botrytis_cinerea_B05.10_chromosome_BCIN18__complete_sequence,208766,0,28.05198,0.00000,0.00000,0.00000,0.00000
CP010913.1_Sporisorium_scitamineum_strain_SSC39_chromosome_1__complete_sequence,2009762,0,55.33133,0.00000,0.00000,0.00000,0.00000
CP010914.1_Sporisorium_scitamineum_strain_SSC39_chromosome_2__complete_sequence,1671606,19,55.14398,11.36629,1.93794,1.15933,40.07581
CP010915.1_Sporisorium_scitamineum_strain_SSC39_chromosome_3__complete_sequence,1566833,0,55.30289,0.00000,0.00000,0.00000,0.00000
CP010916.1_Sporisorium_scitamineum_strain_SSC39_chromosome_4__complete_sequence,1271980,0,55.54851,0.00000,0.00000,0.00000,0.00000
CP010917.1_Sporisorium_scitamineum_strain_SSC39_chromosome_5__complete_sequence,1055339,0,55.17706,0.00000,0.00000,0.00000,0.00000
CP010918.1_Sporisorium_scitamineum_strain_SSC39_chromosome_6__complete_sequence,1032954,0,55.40189,0.00000,0.00000,0.00000,0.00000
CP010919.1_Sporisorium_scitamineum_strain_SSC39_chromosome_7__complete_sequence,938453,0,55.38892,0.00000,0.00000,0.00000,0.00000
CP010920.1_Sporisorium_scitamineum_strain_SSC39_chromosome_8__complete_sequence,837966,1,55.06942,1.19336,0.10200,0.12172,4.20761
CP010921.1_Sporisorium_scitamineum_strain_SSC39_chromosome_9__complete_sequence,808176,0,55.53357,0.00000,0.00000,0.00000,0.00000
CP010922.1_Sporisorium_scitamineum_strain_SSC39_chromosome_10__complete_sequence,875830,6,54.90198,6.85064,0.61198,0.69874,24.15433
CP010923.1_Sporisorium_scitamineum_strain_SSC39_chromosome_11__complete_sequence,790822,0,54.72964,0.00000,0.00000,0.00000,0.00000
CP010924.1_Sporisorium_scitamineum_strain_SSC39_chromosome_12__complete_sequence,716888,0,54.87105,0.00000,0.00000,0.00000,0.00000
CP010925.1_Sporisorium_scitamineum_strain_SSC39_chromosome_13__complete_sequence,681008,0,55.39186,0.00000,0.00000,0.00000,0.00000
CP010926.1_Sporisorium_scitamineum_strain_SSC39_chromosome_14__complete_sequence,652314,0,55.01752,0.00000,0.00000,0.00000,0.00000
CP010927.1_Sporisorium_scitamineum_strain_SSC39_chromosome_15__complete_sequence,634981,0,55.02228,0.00000,0.00000,0.00000,0.00000
CP010928.1_Sporisorium_scitamineum_strain_SSC39_chromosome_16__complete_sequence,653278,0,55.26269,0.00000,0.00000,0.00000,0.00000
CP010929.1_Sporisorium_scitamineum_strain_SSC39_chromosome_17__complete_sequence,605135,1,55.20702,1.65251,0.10200,0.16855,5.82650
CP010930.1_Sporisorium_scitamineum_strain_SSC39_chromosome_18__complete_sequence,598089,0,55.42737,0.00000,0.00000,0.00000,0.00000
CP010931.1_Sporisorium_scitamineum_strain_SSC39_chromosome_19__complete_sequence,580969,0,55.29193,0.00000,0.00000,0.00000,0.00000
CP010932.1_Sporisorium_scitamineum_strain_SSC39_chromosome_20__complete_sequence,573042,1,55.21166,1.74508,0.10200,0.17799,6.15288
CP010933.1_Sporisorium_scitamineum_strain_SSC39_chromosome_21__complete_sequence,539152,0,55.13547,0.00000,0.00000,0.00000,0.00000
CP010934.1_Sporisorium_scitamineum_strain_SSC39_chromosome_22__complete_sequence,475902,1,55.27588,2.10128,0.10200,0.21432,7.40880
CP010935.1_Sporisorium_scitamineum_strain_SSC39_chromosome_23__complete_sequence,140422,3,51.42428,21.36448,0.30599,2.17908,75.32791
CP010936.1_Sporisorium_scitamineum_strain_SSC39_chromosome_24_sequence,87293,0,51.75329,0.00000,0.00000,0.00000,0.00000
CP010937.1_Sporisorium_scitamineum_strain_SSC39_chromosome_25_sequence,82225,0,50.43357,0.00000,0.00000,0.00000,0.00000
CP010938.1_Sporisorium_scitamineum_strain_SSC39_chromosome_26_sequence,99152,0,52.59803,0.00000,0.00000,0.00000,0.00000
CP011547.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_I__complete_sequence,224154,2211,39.30958,9863.93040,225.51468,1006.07009,34778.72441
CP011548.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_II__complete_sequence,808595,9072,38.33098,11219.39154,925.31395,1144.34776,39557.87505
CP011549.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_III__complete_sequence,313668,3172,38.58296,10112.53866,323.53349,1031.45079,35655.27944
CP011550.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_IV__complete_sequence,1531682,16412,37.90469,10715.03186,1673.96963,1092.89617,37779.57922
CP011551.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_V__complete_sequence,552153,6008,38.49314,10881.10115,612.79610,1109.83035,38365.11438
CP011552.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_VI__complete_sequence,270121,2696,38.72302,9980.74930,274.98307,1018.00002,35190.61013
CP011553.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_VII__complete_sequence,1084888,12233,38.08078,11275.79755,1247.72547,1150.09637,39756.75408
CP011554.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_VIII__complete_sequence,562640,6041,38.49318,10736.88326,616.16199,1095.12605,37856.62396
CP011555.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_IX__complete_sequence,434899,5007,38.93419,11512.99149,510.69741,1174.29084,40593.06401
CP011556.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_X__complete_sequence,745071,8323,38.37000,11170.76248,848.91843,1139.38000,39386.41635
CP011557.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_XI__complete_sequence,666444,9538,38.06441,14311.86603,972.84440,1459.75347,50461.47167
CP011558.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_XII__complete_sequence,1062294,18071,38.41422,17011.36225,1843.18213,1735.09528,59979.48639
CP011559.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_XIII__complete_sequence,922588,9821,38.21164,10645.03192,1001.70946,1085.76085,37532.77004
CP011560.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_XIV__complete_sequence,784302,8427,38.63678,10744.61303,859.52608,1095.91143,37883.87795
CP011561.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_XV__complete_sequence,1089058,11800,38.16087,10835.03205,1203.56091,1105.13899,38202.68170
CP011562.1_Saccharomyces_cerevisiae_strain_ySR127_chromosome_XVI__complete_sequence,948057,10374,38.06290,10942.34542,1058.11363,1116.08632,38581.05240
CP012823.1_Saccharomycopsis_fibuligera_strain_KPH12_chromosome_1__complete_sequence,4889271,152,38.62744,31.08849,15.50350,3.17092,109.61329
CP012824.1_Saccharomycopsis_fibuligera_strain_KPH12_chromosome_2__complete_sequence,4132043,24,37.95524,5.80827,2.44792,0.59242,20.47908
CP012825.1_Saccharomycopsis_fibuligera_strain_KPH12_chromosome_3__complete_sequence,3000806,16,38.13565,5.33189,1.63195,0.54384,18.79945
CP012826.1_Saccharomycopsis_fibuligera_strain_KPH12_chromosome_4__complete_sequence,2649207,1,38.04278,0.37747,0.10200,0.03850,1.33091
CP012827.1_Saccharomycopsis_fibuligera_strain_KPH12_chromosome_5__complete_sequence,2100688,0,38.00845,0.00000,0.00000,0.00000,0.00000
CP012828.1_Saccharomycopsis_fibuligera_strain_KPH12_chromosome_6__complete_sequence,1441802,2,38.65926,1.38715,0.20399,0.14149,4.89090
CP012829.1_Saccharomycopsis_fibuligera_strain_KPH12_chromosome_7__complete_sequence,1353399,0,38.28568,0.00000,0.00000,0.00000,0.00000
CP014500.1_Sugiyamaella_lignohabitans_strain_CBS_10342_chromosome_C__complete_sequence,2773601,1,45.49216,0.36054,0.10200,0.03677,1.27122
CP014501.1_Sugiyamaella_lignohabitans_strain_CBS_10342_chromosome_A__complete_sequence,5930846,12,45.07718,2.02332,1.22396,0.20637,7.13392
CP014502.1_Sugiyamaella_lignohabitans_strain_CBS_10342_chromosome_D__complete_sequence,2277569,33,45.93112,14.48913,3.36589,1.47784,51.08647
CP014503.1_Sugiyamaella_lignohabitans_strain_CBS_10342_chromosome_B__complete_sequence,4956242,37,43.95546,7.46534,3.77388,0.76144,26.32165
CP016232.1_Trichoderma_reesei_QM6a_chromosome_I__complete_sequence,6835803,4,52.00751,0.58515,0.40799,0.05968,2.06317
CP016233.1_Trichoderma_reesei_QM6a_chromosome_II__complete_sequence,6234656,22,51.35404,3.52866,2.24393,0.35991,12.44152
CP016234.1_Trichoderma_reesei_QM6a_chromosome_III__complete_sequence,5311445,5,51.81656,0.94136,0.50998,0.09602,3.31911
CP016235.1_Trichoderma_reesei_QM6a_chromosome_IV__complete_sequence,4556834,6,50.95683,1.31670,0.61198,0.13430,4.64250
CP016236.1_Trichoderma_reesei_QM6a_chromosome_V__complete_sequence,4159965,13,51.26925,3.12503,1.32596,0.31874,11.01838
